file name HJD fitMean fitMeanErr fitDepth fitDepthErr fitWidth fitWidthErr fitCont fitContErr fitResidual fitEQW fitIntegral fitIntegralErr centroid EQW halfmax FWHM LHM RHM EMAX FWEM LEM REM skewness skewErr kurtosis kurtErr
d50048 RUPsc 2459132.6926601 4381.350862 0.026817 -0.437178 0.037114 0.142062 0.009274 1.074410 0.009735 0.007091 0.142753 0.144896 0.015517 4381.340584 0.054966 0.825639 0.300166 0.456161 0.543839 0.965128 0.502307 0.505567 0.494433 -0.200600 0.012358 -0.280870 0.023406
d50049 RUPsc 2459132.70544696 4381.349969 0.023209 -0.358955 0.024713 0.142444 0.007769 1.055929 0.006601 0.002489 0.130535 0.121378 0.010661 4381.384762 0.055094 0.830124 0.308825 0.492161 0.507839 0.966025 0.474582 0.553876 0.446124 -0.225147 0.010529 -0.383021 0.015867
d50050 RUPsc 2459132.71820547 4381.398336 0.017321 -0.375209 0.019615 0.145078 0.006406 1.056696 0.005636 0.001301 0.132699 0.129127 0.008836 4381.396852 0.054828 0.844111 0.335152 0.453185 0.546815 0.968822 0.501284 0.525893 0.474107 -0.129939 0.017168 -0.501809 0.025114
d50052 RUPsc 2459132.73394112 4381.435538 0.025624 -0.377936 0.030502 0.124904 0.008261 1.052176 0.007526 0.002929 0.122280 0.112460 0.011735 4381.471378 0.054628 0.820697 0.323457 0.597658 0.402342 0.964139 0.426552 0.530524 0.469476 -0.034055 0.018264 -0.363080 0.009751
d50053 RUPsc 2459132.74673088 4381.446595 0.016042 -0.401618 0.018705 0.143588 0.004996 1.062269 0.004877 0.001406 0.143302 0.136077 0.007911 4381.459043 0.064108 0.809837 0.284454 0.516956 0.483044 0.961967 0.526472 0.497250 0.502750 0.015254 0.009132 -0.390488 0.033891
d50054 RUPsc 2459132.75946233 4381.475319 0.016538 -0.440464 0.022641 0.143734 0.005352 1.061139 0.006195 0.001879 0.145808 0.149550 0.009492 4381.502737 0.067563 0.819847 0.330658 0.547957 0.452043 0.963969 0.481697 0.552955 0.447045 0.245167 0.017599 -0.235008 0.039598
d50055 RUPsc 2459132.77222035 4381.501678 0.016514 -0.435118 0.020503 0.139464 0.004789 1.058953 0.005561 0.001642 0.145554 0.143643 0.008375 4381.481349 0.068828 0.806608 0.316437 0.410122 0.589878 0.961322 0.520339 0.489048 0.510952 -0.238124 0.014025 -0.372898 0.029759
d50057 RUPsc 2459132.7882355 4381.519066 0.016883 -0.426594 0.023212 0.147045 0.006491 1.067671 0.006593 0.001855 0.158167 0.147271 0.010319 4381.503656 0.073782 0.794748 0.300333 0.415103 0.584897 0.958950 0.495084 0.478821 0.521179 -0.353366 0.015256 0.165798 0.018094
d50058 RUPsc 2459132.80100343 4381.543081 0.042044 -0.521452 0.069005 0.151302 0.017009 1.082835 0.019408 0.025330 0.172922 0.182636 0.031712 4381.557871 0.075840 0.794510 0.343582 0.547691 0.452309 0.958902 0.505322 0.551016 0.448984 0.316732 0.025812 -0.089148 0.048025
d50059 RUPsc 2459132.81363024 4381.552219 0.015343 -0.461727 0.021350 0.136935 0.005035 1.067184 0.005703 0.001789 0.154772 0.148508 0.008773 4381.575118 0.075259 0.807303 0.319272 0.563845 0.436155 0.961461 0.485499 0.506634 0.493366 0.158513 0.014305 -0.481753 0.020559
d50060 RUPsc 2459132.82634724 4381.565345 0.019631 -0.438135 0.027910 0.157219 0.008195 1.064094 0.008320 0.003411 0.150171 0.162264 0.013356 4381.560605 0.063339 0.805546 0.325765 0.416979 0.583021 0.961109 0.480956 0.482095 0.517905 -0.343788 0.020764 -0.302784 0.025625
d50062 RUPsc 2459132.84216545 4381.567224 0.026038 -0.425325 0.032691 0.133543 0.008323 1.060692 0.009577 0.004287 0.151630 0.134227 0.013283 4381.607062 0.076197 0.785361 0.283892 0.502750 0.497250 0.957072 0.504661 0.524553 0.475447 -0.207520 0.012354 -0.312291 0.028914
d50063 RUPsc 2459132.85490903 4381.598289 0.025122 -0.420569 0.032456 0.175884 0.009921 1.089956 0.009866 0.004026 0.179495 0.170116 0.016261 4381.607317 0.064986 0.801561 0.330686 0.456748 0.543252 0.960312 0.487380 0.461435 0.538565 -0.360246 0.025697 0.561451 0.095698
d50064 RUPsc 2459132.86761632 4381.642911 0.013245 -0.481891 0.020162 0.145355 0.004817 1.033783 0.005598 0.001008 0.163895 0.169840 0.009065 4381.636201 0.104272 0.791860 0.346515 0.480927 0.519073 0.958372 0.532957 0.513577 0.486423 -0.063161 0.026519 -0.401272 0.023922
d50065 RUPsc 2459132.88036003 4381.736647 0.142618 -0.243578 0.108027 0.086504 0.036495 1.034231 0.021624 0.033281 0.045678 0.051068 0.031259 4381.954550 -0.006222 0.979368 0.494552 0.939785 0.060215 0.995874 0.494552 0.939785 0.060215 0.159234 0.033666 -0.322748 0.013889
d50067 RUPsc 2459132.89671795 4381.646398 0.031660 -0.423073 0.043372 0.173156 0.013179 1.073232 0.013567 0.006232 0.173829 0.171099 0.021846 4381.623163 0.073624 0.832009 0.361856 0.385802 0.614198 0.966402 0.564055 0.495604 0.504396 -0.231717 0.028481 -0.157372 0.045467
d50068 RUPsc 2459132.90961236 4381.566255 0.033416 -0.345532 0.036791 0.144292 0.012796 1.057148 0.009985 0.006528 0.138148 0.118218 0.016381 4381.595768 0.060248 0.849204 0.389444 0.431263 0.568737 0.969841 0.512292 0.508229 0.491771 -0.487240 0.010416 0.099565 0.019885
d50069 RUPsc 2459132.92238525 4381.596336 0.015059 -0.378768 0.017941 0.174465 0.006103 1.067608 0.005322 0.001374 0.157716 0.155153 0.009136 4381.615120 0.063792 0.848268 0.371701 0.540780 0.459220 0.969654 0.600998 0.516488 0.483512 -0.006407 0.013225 0.021366 0.025462
d50070 RUPsc 2459132.93578757 4381.586841 0.015016 -0.373640 0.016066 0.175758 0.005838 1.054179 0.005020 0.001629 0.153780 0.156151 0.008484 4381.610822 0.069370 0.854245 0.388061 0.563139 0.436861 0.970849 0.622161 0.512962 0.487038 0.194740 0.019185 -0.091335 0.027299
d50072 RUPsc 2459132.95125586 4381.485206 0.022898 -0.314415 0.022503 0.174515 0.009476 1.072747 0.006235 0.001904 0.129703 0.128212 0.011518 4381.504198 0.029285 0.881958 0.439606 0.523013 0.476987 0.976392 0.577030 0.484168 0.515832 -0.090942 0.010559 -0.526131 0.024292
d50073 RUPsc 2459132.96389264 4381.385471 0.022414 -0.262583 0.018681 0.206820 0.011920 1.052090 0.006422 0.001353 0.130717 0.129389 0.011847 4381.426036 0.037794 0.903450 0.509520 0.570237 0.429763 0.980690 0.651897 0.494165 0.505835 0.255008 0.022169 -0.132645 0.032945
d50074 RUPsc 2459132.97651717 4381.343863 0.035391 -0.277809 0.030850 0.226071 0.021396 1.072079 0.011622 0.007319 0.152899 0.146843 0.021426 4381.361092 0.029287 0.901063 0.425279 0.599557 0.400443 0.980213 1.098688 0.622960 0.377040 -0.055717 0.013552 0.210734 0.033558
d50075 RUPsc 2459132.98909064 4381.457067 0.207004 0.778000 0.519804 0.084630 0.046872 0.933218 0.090385 1.163250 -0.313331 -0.176853 -0.153479 4381.525216 -0.292345 1.863633 0.494568 0.644335 0.355665 1.172727 0.494568 0.644335 0.355665 1.621562 0.023624 2.471884 0.104373
d10006 RUPsc 2459128.68006565 4392.790947 0.019265 -0.243565 0.014752 0.208549 0.010377 1.012922 0.005008 0.001592 0.121172 0.125700 0.009853 4392.818264 0.071438 0.884409 0.559623 0.522159 0.477841 0.976882 0.752129 0.528094 0.471906 0.197856 0.022102 -0.542250 0.039344
d10007 RUPsc 2459128.69413156 4392.719326 0.024653 -0.264034 0.020339 0.177176 0.010223 0.994773 0.006443 0.002330 0.117505 0.117877 0.011345 4392.756237 0.087106 0.875449 0.462207 0.559550 0.440450 0.975090 0.933808 0.598605 0.401395 0.210471 0.021639 -0.341419 0.014435
d10008 RUPsc 2459128.70660055 4392.711738 0.023189 -0.288016 0.020065 0.170550 0.009075 1.012701 0.006307 0.002117 0.118181 0.121584 0.010658 4392.734132 0.071347 0.883826 0.461080 0.509074 0.490926 0.976765 0.629609 0.506821 0.493179 0.334910 0.013086 -0.339907 0.045573
d10009 RUPsc 2459128.71934178 4392.696915 0.021947 -0.297262 0.020632 0.163920 0.008648 0.999989 0.006103 0.002494 0.118147 0.122142 0.010649 4392.730032 0.082832 0.862597 0.438976 0.567757 0.432243 0.972519 0.674285 0.491376 0.508624 0.380313 0.018532 -0.440608 0.018960
d10011 RUPsc 2459128.74350673 4392.708888 0.022790 -0.319218 0.021845 0.139287 0.007528 1.003392 0.006065 0.001855 0.111270 0.111076 0.009686 4392.732193 0.073447 0.844267 0.366363 0.537472 0.462528 0.968853 0.575676 0.468018 0.531982 0.277626 0.007046 -0.474799 0.019729
d10012 RUPsc 2459128.75597332 4392.724624 0.024303 -0.304587 0.022914 0.149483 0.008969 1.000083 0.006414 0.002044 0.116291 0.114119 0.010981 4392.748031 0.080902 0.833170 0.328550 0.545939 0.454061 0.966634 0.609439 0.491610 0.508390 0.213881 0.011626 -0.307148 0.030109
d10013 RUPsc 2459128.76848841 4392.739691 0.025267 -0.313096 0.024356 0.146303 0.009029 0.999127 0.006506 0.002374 0.118045 0.114921 0.011411 4392.762488 0.083388 0.816663 0.321103 0.542762 0.457238 0.963333 0.570227 0.480982 0.519018 0.131774 0.015312 -0.401231 0.016437
d10014 RUPsc 2459128.78110323 4392.759198 0.029082 -0.320104 0.027658 0.139898 0.009483 0.997703 0.007696 0.002602 0.115486 0.112510 0.012356 4392.784016 0.081763 0.813086 0.306905 0.526796 0.473204 0.962617 0.539859 0.511725 0.488275 -0.027494 0.019567 -0.498797 0.013361
d10016 RUPsc 2459128.79886356 4392.792341 0.031134 -0.322501 0.029869 0.142042 0.010365 0.998943 0.008276 0.003227 0.117255 0.114947 0.013554 4392.818509 0.082702 0.811208 0.300998 0.516133 0.483867 0.962242 0.580964 0.527938 0.472062 -0.077555 0.012862 -0.372079 0.014946
d10017 RUPsc 2459128.81127182 4392.822287 0.058412 -0.309617 0.058975 0.149013 0.022491 1.002534 0.016775 0.008911 0.123934 0.115355 0.028035 4392.854918 0.086685 0.808720 0.321172 0.562884 0.437116 0.961744 0.614923 0.507916 0.492084 0.076287 0.016117 -0.369254 0.028967
d10018 RUPsc 2459128.82372869 4392.865103 0.025844 -0.347099 0.026894 0.130055 0.007917 0.993183 0.007013 0.002843 0.120542 0.113931 0.011226 4392.865272 0.089692 0.819365 0.341114 0.490415 0.509585 0.963873 0.556786 0.514010 0.485990 -0.106684 0.016227 -0.592981 0.021225
d10019 RUPsc 2459128.83609312 4392.905398 0.022718 -0.378436 0.024782 0.124956 0.006617 0.996499 0.006319 0.002258 0.116459 0.118950 0.010018 4392.897736 0.083322 0.814644 0.318333 0.480518 0.519482 0.962929 0.518321 0.498042 0.501958 -0.085733 0.011499 -0.608811 0.024270
d10021 RUPsc 2459128.85327511 4392.922304 0.029602 -0.361398 0.032690 0.148454 0.010551 1.013604 0.009549 0.004461 0.130142 0.132678 0.015263 4392.933498 0.084091 0.807679 0.361297 0.504153 0.495847 0.961536 0.547252 0.549607 0.450393 -0.123963 0.008308 -0.582689 0.037172
d10022 RUPsc 2459128.86571486 4392.940316 0.036051 -0.343017 0.035833 0.118162 0.010187 0.988245 0.009529 0.005196 0.120825 0.102806 0.013924 4392.958638 0.092384 0.807780 0.318436 0.516634 0.483366 0.961556 0.514823 0.505433 0.494567 0.004721 0.017425 -0.623413 0.011698
d10023 RUPsc 2459128.87808305 4392.988369 0.022531 -0.396630 0.026066 0.130634 0.006910 0.995990 0.006537 0.002568 0.125496 0.130400 0.011001 4392.980412 0.092783 0.815008 0.336046 0.463513 0.536487 0.963002 0.576200 0.498431 0.501569 -0.070331 0.011458 -0.503185 0.017557
d10024 RUPsc 2459128.89039795 4392.994541 0.031105 -0.401258 0.033630 0.123368 0.007793 1.002502 0.008286 0.004704 0.124822 0.123774 0.012990 4392.986757 0.087952 0.804696 0.321152 0.517139 0.482861 0.960939 0.526363 0.512585 0.487415 -0.041725 0.019953 -0.544120 0.011796
d10026 RUPsc 2459128.90731998 4393.032965 0.026930 -0.399672 0.031255 0.117514 0.007260 0.988272 0.007966 0.004802 0.116037 0.119126 0.011872 4393.031981 0.087636 0.803890 0.295223 0.500112 0.499888 0.960778 0.516421 0.517064 0.482936 -0.042078 0.008560 -0.498218 0.019136
d10027 BAD -9999.0 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000 -9999.000000
d10028 RUPsc 2459128.93202967 4393.060496 0.030315 -0.411131 0.035450 0.123867 0.008981 1.002707 0.009369 0.008859 0.127695 0.127307 0.014342 4393.056308 0.090611 0.796293 0.326715 0.434467 0.565533 0.959259 0.504345 0.530339 0.469661 -0.167308 0.017361 -0.642309 0.012973
d10029 RUPsc 2459128.94441852 4393.072200 0.030068 -0.388962 0.038177 0.128189 0.010086 0.987495 0.009548 0.004607 0.137334 0.126564 0.015921 4393.067703 0.110009 0.794884 0.325140 0.464610 0.535390 0.958977 0.631433 0.521087 0.478913 -0.174242 0.017422 -0.348449 0.027838
d20011 RUPsc 2459129.6419371 4392.955028 0.026482 -0.362734 0.028534 0.135849 0.007995 0.991219 0.007479 0.003693 0.120637 0.124614 0.012242 4392.947572 0.091388 0.816321 0.360700 0.465860 0.534140 0.963264 0.557108 0.537232 0.462768 -0.212730 0.010847 -0.623768 0.019883
d20012 RUPsc 2459129.65414382 4392.975368 0.034852 -0.348563 0.034834 0.127850 0.009383 0.986676 0.009192 0.004631 0.115095 0.113213 0.014038 4392.983529 0.088121 0.822663 0.336457 0.518096 0.481904 0.964533 0.507342 0.483588 0.516412 0.002757 0.011777 -0.551665 0.028721
d20013 RUPsc 2459129.6663502 4392.993417 0.033173 -0.354427 0.034134 0.126339 0.009562 0.991392 0.008570 0.005095 0.120815 0.113217 0.013868 4393.002429 0.091140 0.807420 0.326795 0.485497 0.514503 0.961484 0.519012 0.528219 0.471781 -0.066859 0.013384 -0.645925 0.020927
d20014 RUPsc 2459129.6785567 4393.006621 0.030128 -0.361448 0.032274 0.142063 0.009104 1.011149 0.009300 0.004193 0.133524 0.127292 0.013990 4393.011558 0.090236 0.803291 0.331472 0.484352 0.515648 0.960658 0.523828 0.513055 0.486945 -0.117302 0.018266 -0.573561 0.014877
d20016 RUPsc 2459129.69849967 4393.037698 0.030655 -0.385238 0.036181 0.124969 0.009182 0.997300 0.008747 0.003867 0.124215 0.121003 0.014429 4393.046012 0.090558 0.794808 0.310670 0.490789 0.509211 0.958962 0.515441 0.485180 0.514820 0.030366 0.006539 -0.611326 0.011109
d20017 RUPsc 2459129.71070616 4393.060502 0.030709 -0.371021 0.033680 0.126716 0.008940 0.992018 0.008257 0.003491 0.126664 0.118795 0.013658 4393.063341 0.096531 0.783138 0.292059 0.468124 0.531876 0.956628 0.558509 0.539986 0.460014 -0.133534 0.009644 -0.433258 0.037732
d20018 RUPsc 2459129.72291266 4393.080591 0.026341 -0.407464 0.031507 0.127213 0.008506 0.992617 0.008190 0.003517 0.131741 0.130896 0.013381 4393.087333 0.100920 0.786518 0.321993 0.537433 0.462567 0.957304 0.550684 0.473142 0.526858 0.110696 0.011249 -0.543615 0.013087
d20019 RUPsc 2459129.73511938 4393.093107 0.032696 -0.358255 0.036148 0.131316 0.010832 0.981487 0.009491 0.004472 0.123752 0.120148 0.015658 4393.108280 0.100523 0.790557 0.308877 0.545248 0.454752 0.958111 0.584085 0.505717 0.494283 0.028934 0.015949 -0.432355 0.015922
d20021 RUPsc 2459129.75371097 4393.095249 0.037470 -0.319599 0.037295 0.146523 0.014525 0.994271 0.009786 0.004899 0.126526 0.118058 0.018076 4393.106273 0.095536 0.798816 0.307132 0.400792 0.599208 0.959763 0.605809 0.514789 0.485211 -0.310376 0.012483 -0.143817 0.031634
d20024 RUPsc 2459129.79033041 4393.096054 0.023284 -0.300334 0.020725 0.150349 0.008305 1.000005 0.005776 0.001238 0.115310 0.113186 0.010005 4393.092378 0.079981 0.853040 0.386579 0.498424 0.501576 0.970608 0.661047 0.511659 0.488341 -0.113416 0.005573 -0.579947 0.020674
d20026 RUPsc 2459129.81356219 4393.051181 0.013999 -0.283193 0.011603 0.175560 0.005480 1.004487 0.003521 0.000430 0.121176 0.124066 0.006390 4393.043157 0.081640 0.862107 0.433440 0.464321 0.535679 0.972421 0.693808 0.481341 0.518659 -0.089564 0.008964 -0.401034 0.016737
d20027 RUPsc 2459129.82576883 4392.987751 0.015557 -0.269984 0.012794 0.182739 0.006579 1.006682 0.003955 0.000595 0.122145 0.122847 0.007311 4392.972406 0.080319 0.861700 0.405439 0.406093 0.593907 0.972340 0.747581 0.523283 0.476717 -0.276629 0.012266 -0.456334 0.008219
d20028 RUPsc 2459129.83797526 4392.914985 0.071155 -0.229088 0.050268 0.223369 0.039091 1.010772 0.017858 0.008125 0.131413 0.126900 0.035617 4392.903346 0.083043 0.873688 0.481581 0.421435 0.578565 0.974738 0.836530 0.508905 0.491095 -0.278369 0.018773 -0.336081 0.026944
d20029 RUPsc 2459129.85018179 4392.848646 0.015385 -0.247844 0.011933 0.201999 0.007537 1.015698 0.003986 0.000416 0.122215 0.123553 0.007526 4392.842721 0.069954 0.883875 0.443708 0.457035 0.542965 0.976775 0.736439 0.501627 0.498373 -0.128727 0.016286 -0.296749 0.043451
d20031 RUPsc 2459129.86773815 4392.755197 0.014745 -0.287680 0.013238 0.180970 0.006412 1.012704 0.004074 0.000508 0.124798 0.128862 0.007484 4392.762054 0.077147 0.868291 0.434236 0.501432 0.498568 0.973658 0.709528 0.528644 0.471356 -0.075108 0.012294 -0.575178 0.012830
d20032 RUPsc 2459129.87994471 4392.732290 0.017193 -0.291210 0.015166 0.156176 0.006137 1.003137 0.004503 0.000764 0.111680 0.113645 0.007414 4392.732307 0.073824 0.851943 0.371557 0.529069 0.470931 0.970389 0.685556 0.500739 0.499261 0.032078 0.009619 -0.461042 0.016896
d20033 RUPsc 2459129.89215131 4392.734129 0.015583 -0.290327 0.013804 0.156245 0.005400 1.000296 0.003915 0.000536 0.111975 0.113673 0.006682 4392.741129 0.076411 0.856576 0.380965 0.518395 0.481605 0.971315 0.629884 0.500272 0.499728 0.151388 0.009708 -0.388809 0.018400
d20034 RUPsc 2459129.90435769 4392.731490 0.015550 -0.324304 0.014695 0.148749 0.005386 1.000495 0.003945 0.000678 0.116161 0.120859 0.007010 4392.733841 0.080457 0.838350 0.371781 0.531588 0.468412 0.967670 0.610343 0.498740 0.501260 0.056591 0.022422 -0.528008 0.042373
d20036 RUPsc 2459129.92042646 4392.740819 0.018949 -0.305074 0.017828 0.147081 0.006731 1.000784 0.004918 0.000914 0.111461 0.112386 0.008342 4392.743638 0.075531 0.837457 0.341829 0.501843 0.498157 0.967491 0.544642 0.491582 0.508418 0.070940 0.019296 -0.442942 0.035114
d20037 RUPsc 2459129.93263283 4392.745599 0.025616 -0.317731 0.025028 0.143751 0.008894 0.998939 0.007093 0.001736 0.116930 0.114610 0.011480 4392.766094 0.082380 0.822124 0.306363 0.507163 0.492837 0.964425 0.565926 0.538999 0.461001 0.005109 0.009008 -0.383451 0.019052
d20038 RUPsc 2459129.94483972 4392.777922 0.042178 -0.391762 0.050519 0.122878 0.012325 1.008601 0.012616 0.010974 0.104032 0.119637 0.019545 4392.851308 0.063221 0.834768 0.333298 0.735414 0.264586 0.966954 0.532505 0.610468 0.389532 0.180501 0.021871 -0.412639 0.029124
d20039 RUPsc 2459129.95704625 4392.790068 0.032697 -0.316497 0.031040 0.140847 0.010746 0.997822 0.008759 0.003478 0.113751 0.111983 0.013915 4392.812259 0.079948 0.820166 0.315156 0.530452 0.469548 0.964033 0.546410 0.519258 0.480742 0.048527 0.010498 -0.404840 0.026987
d20040 RUPsc 2459129.96939146 4392.812527 0.025814 -0.377735 0.029140 0.124730 0.008301 1.006988 0.007163 0.003605 0.123569 0.117280 0.011949 4392.824502 0.083923 0.798869 0.312656 0.471080 0.528920 0.959774 0.502331 0.524182 0.475818 -0.133946 0.021901 -0.498845 0.028625
d30009 RUPsc 2459130.64028516 4392.773084 0.022807 -0.242085 0.016971 0.202863 0.011329 1.011764 0.005664 0.001076 0.121311 0.121670 0.010905 4392.798748 0.073286 0.905598 0.561067 0.528926 0.471074 0.981120 0.755399 0.464995 0.535005 0.336679 0.012619 -0.394110 0.017965
d30010 RUPsc 2459130.65249164 4392.739583 0.026184 -0.251599 0.020387 0.169353 0.010545 0.993770 0.006542 0.001827 0.106870 0.107475 0.010983 4392.755161 0.077262 0.882026 0.502413 0.487355 0.512645 0.976405 0.645343 0.498043 0.501957 0.100588 0.015438 -0.355967 0.031072
d30011 RUPsc 2459130.66469809 4392.728711 0.020956 -0.265933 0.016693 0.170923 0.008174 1.007765 0.005042 0.001003 0.107417 0.113058 0.008922 4392.732698 0.064973 0.889556 0.462024 0.512317 0.487683 0.977911 0.660414 0.490900 0.509100 0.113764 0.008894 -0.666870 0.016524
d30012 RUPsc 2459130.67690456 4392.705188 0.019111 -0.281601 0.016155 0.163957 0.007124 0.992483 0.004585 0.000790 0.111727 0.116608 0.008392 4392.728581 0.082997 0.862291 0.444711 0.499719 0.500281 0.972458 0.658945 0.490422 0.509578 0.147939 0.013424 -0.474291 0.029478
d30014 RUPsc 2459130.69785877 4392.668434 0.093429 -0.326706 0.085978 0.109698 0.024433 1.007724 0.020259 0.013599 0.067564 0.089147 0.030735 4392.534070 0.027851 0.917304 0.411869 0.165010 0.834990 0.983461 0.483532 0.239431 0.760569 -0.214248 0.014740 -0.724003 0.020932
d30015 RUPsc 2459130.71256863 4392.749864 0.018220 -0.308243 0.016794 0.140273 0.005881 1.000719 0.004395 0.000863 0.109020 0.108304 0.007446 4392.755041 0.073164 0.827928 0.303122 0.462242 0.537758 0.965586 0.550975 0.524645 0.475355 -0.007665 0.020476 -0.414570 0.011255
d30016 RUPsc 2459130.72572549 4392.769036 0.021259 -0.309501 0.020600 0.146430 0.007636 0.999179 0.005655 0.001529 0.116165 0.113694 0.009614 4392.763692 0.081470 0.837900 0.312361 0.461769 0.538231 0.967580 0.597395 0.504240 0.495760 -0.110896 0.015556 -0.455011 0.037653
d30017 RUPsc 2459130.73928094 4392.635634 nan -2.454226 nan 1.599287 nan 3.279570 nan 0.106469 -0.026768 2.999949 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
d30019 RUPsc 2459130.73928096 4392.910361 0.158833 -0.395937 0.194177 0.078595 0.034606 1.014438 0.035664 0.090499 0.028674 0.076893 0.050679 nan nan nan nan nan nan nan nan nan nan nan nan nan nan
d30020 RUPsc 2459130.76824627 4392.860396 0.029492 -0.340344 0.029077 0.135432 0.009264 0.980861 0.007990 0.003045 0.120660 0.117794 0.012892 4392.856858 0.098576 0.812339 0.329804 0.458028 0.541972 0.962468 0.619004 0.526231 0.473769 -0.172725 0.010198 -0.518052 0.010570
